lat;lon;area;rent;condofee;IPTU;bedrooms
-19.967173;-43.969357;120;1600;577;216;3
-19.882934;-43.932948;20;1223;952;110;1
-19.853969;-43.958214;70;1800;375;120;2
-19.939799;-43.968372;93;1700;475;74;2
-19.927889;-43.97077;117;1500;673;97;3
-19.889277;-43.931793;100;1600;573;233;3
-19.942398;-43.946894;100;1600;572;179;2
-19.946659;-43.922016;110;1800;370;162;3
-19.83942;-43.977565;92;1900;270;178;3
-19.949577;-43.937084;80;1800;370;136;2
-19.887786;-43.927996;100;1600;570;164;3
-19.97466;-43.979403;96;2000;170;12;2
-19.862435;-43.93954;92;1900;270;81;3
-19.862435;-43.93954;91;1900;268;76;3
-19.953332;-43.928058;83;1500;666;144;2
-19.933513;-43.931352;50;1600;563;153;1
-19.948138;-43.944825;95;1500;662;209;3
-19.936238;-43.932276;48;1600;562;152;1
-19.935622;-43.929452;60;1600;560;230;1
-19.951572;-43.923492;100;1700;460;220;3
-19.950889;-43.936369;90;1800;360;180;3
-19.896712;-43.928132;90;1800;360;108;3
-19.861758;-43.954325;80;1710;450;170;3
-19.877394;-43.930303;120;1400;758;223;3
-19.888701;-43.996024;105;1800;350;120;4
-19.900142;-43.971325;90;1900;250;1;3
-19.876567;-43.982352;90;1800;350;0;3
-19.949458;-43.947274;100;1700;450;110;3
-19.96207;-43.94854;138;1700;450;249;3
-19.964116;-43.964481;100;1850;300;111;2
-19.894314;-43.945408;130;2150;0;0;4
-19.949458;-43.947274;120;1700;450;135;3
-19.897183;-43.924684;115;1800;350;110;3
-19.92125;-43.951607;130;1350;800;120;3
-19.923966;-43.948392;62;1600;550;89;3
-19.940197;-43.914873;100;1500;650;110;3
-19.942007;-43.92204;90;1800;350;113;3
-19.911731;-43.903863;95;1500;650;65;3
-19.920759;-43.941127;75;1300;850;112;3
-19.953167;-43.937668;110;1900;250;124;3
-19.940197;-43.914873;144;1500;650;116;3
-19.889139;-43.924433;130;2149;0;0;3
-19.94228;-43.946844;1140;1450;695;62;2
-19.940197;-43.914873;100;1400;745;119;3
-19.955042;-43.967404;90;1600;545;106;3
-19.94228;-43.946844;63;1451;691;666;2
-19.929095;-43.935279;45;1500;640;200;1
-19.94228;-43.946844;62;1450;690;115;2
-19.901899;-43.923649;83;2000;140;143;2
-19.90803;-43.92488;83;2000;140;143;2
-19.968171;-43.955059;1072;1700;439;99;1
-19.951511;-43.936329;98;1822;316;130;3
-19.946313;-43.92186;120;1700;434;1320;4
-19.941543;-43.92449;90;1800;333;153;3
-19.857081;-43.956254;80;1700;430;160;3
-19.948138;-43.944825;90;1500;630;200;3
-19.858577;-43.95287;360;1800;330;150;3
-19.948138;-43.944825;90;1500;630;200;3
-19.948138;-43.944825;90;1500;630;200;3
-19.84106;-43.974911;115;1900;230;145;3
-19.943018;-43.933582;100;2000;130;146;3
-19.915913;-43.98079;85;1800;330;110;2
-19.914401;-43.982873;250;2125;0;231;4
-19.911358;-43.902465;78;1500;625;80;3
-19.867737;-43.985322;120;1800;324;80;3
-19.893376;-43.925774;95;1400;722;129;3
-19.933513;-43.931352;45;1200;921;192;1
-19.939799;-43.968372;90;1650;470;78;2
-19.879819;-44.011583;360;1900;220;180;2
-19.88222;-43.999613;105;1800;320;181;3
-19.888701;-43.996024;71;1800;320;125;3
-19.950211;-43.956108;70;1400;717;245;2
-19.932836;-43.954204;1560;1798;315;217;3
-19.932836;-43.954204;110;1798;315;215;3
-19.932836;-43.954204;110;1798;315;207;3
-19.844979;-43.976748;90;1800;311;121;2
-19.920128;-43.940305;35;1700;410;166;1
-19.947934;-43.945728;90;1550;560;162;2
-19.939045;-43.919928;100;1700;409;150;3
-19.94418;-43.921639;100;1700;409;144;3
-19.931698;-43.955479;110;1790;315;199;3
-19.908864;-43.936525;75;1300;804;113;2
-19.884182;-43.926082;114;1500;602;170;3
-19.941858;-43.963701;100;1700;400;111;2
-19.948159;-43.944147;84;1500;600;134;2
-19.937248;-43.919345;199;1800;300;139;4
-19.944851;-43.925328;110;1700;400;208;2
-19.940467;-43.945098;120;2100;0;278;2
-19.85723;-43.941127;100;2000;100;74;3
-19.947318;-43.937438;138;1300;800;120;3
-19.91833;-43.935921;130;1600;500;90;2
-19.939044;-43.919927;103;1600;500;130;3
-19.873921;-43.989574;62;1500;600;182;2
-19.9383;-43.960794;70;1700;400;160;2
-19.935966;-43.959411;104;1800;300;130;3
-19.93868;-43.963446;455;1700;400;116;3
-19.935966;-43.959411;120;1100;1000;131;3
-19.925167;-43.988363;60;1850;250;130;3
-19.9119;-43.963457;3558;1700;400;84;3
-19.948159;-43.944147;70;1500;600;125;2
-19.978364;-43.966268;110;1700;400;180;3
-19.948159;-43.944147;80;1500;600;109;2
-19.887502;-43.906684;87;1900;200;124;3
-19.935153;-43.960757;100;1800;300;105;3
-19.887502;-43.906684;87;1900;200;124;3
-19.881212;-43.922273;80;1400;700;171;2
-19.976462;-43.977021;75;1800;300;189;2
-19.894912;-43.999101;180;2000;100;80;4
-19.906443;-43.936693;175;2100;0;118;4
-19.902968;-43.940963;97;1700;400;109;2
-19.939045;-43.919928;930;1700;400;126;3
-19.926444;-43.937706;80;2000;100;150;4
-19.894912;-43.999101;180;2000;100;80;4
-19.923309;-43.953608;35;2100;0;0;1
-19.933;-43.926949;38;1500;600;0;1
-19.949458;-43.947274;0;1700;400;120;3
-19.939469;-43.911518;110;1700;400;134;3
-19.944064;-43.950577;70;1600;500;282;2
-19.88317;-43.921442;92;1800;300;230;3
-19.948159;-43.944147;80;1500;600;150;2
-19.892415;-43.966217;440;1800;300;76;1
-19.978364;-43.966268;110;1700;400;180;3
-19.943655;-43.932352;80;1600;496;129;2
-19.925014;-43.922382;46;1600;490;91;1
-19.927847;-43.942548;40;1600;490;130;1
-19.86079;-43.938787;103;1600;489;101;3
-19.947945;-43.960114;40;1600;488;126;1
-19.929371;-43.963765;100;1800;287;112;3
-19.949221;-43.945076;95;1500;585;181;3
-19.898361;-43.923044;85;1800;282;135;2
-19.960668;-43.947609;140;1800;280;180;4
-19.918646;-43.943148;110;1600;480;93;3
-19.92026;-43.933078;70;1500;580;167;3
-19.957977;-43.947313;639;1600;480;208;3
-19.961445;-43.948083;140;1800;280;180;4
-19.875743;-43.994299;55;1700;380;75;2
-19.902014;-43.924731;85;1800;280;167;3
-19.871457;-43.97999;825;1680;400;135;3
-19.855939;-43.97634;30;1275;800;30;1
-19.939799;-43.968372;93;1600;475;70;2
-19.922672;-43.949012;50;1500;571;100;1
-19.893809;-43.929477;408;1600;470;199;3
-19.938118;-43.953746;60;1600;470;150;1
-19.864891;-43.945896;83;1800;270;225;4
-19.882651;-43.915428;726;1500;570;191;2
-19.950062;-43.945224;185;1280;790;185;3
-19.943312;-43.946389;408;1800;270;129;3
-19.880217;-43.995052;105;1850;219;157;3
-19.945038;-43.944078;95;1400;668;196;3
-19.887106;-43.928048;92;1800;268;141;3
-19.896483;-43.997051;83;1600;468;130;3
-19.88984;-43.925794;90;1800;268;1522;3
-19.945038;-43.944078;95;1400;668;196;3
-19.945038;-43.944078;95;1400;668;196;3
-19.886125;-43.923997;85;1800;260;140;3
-19.92125;-43.951607;100;1500;560;90;3
-19.870083;-43.920193;250;1710;350;160;4
-19.966443;-43.951966;120;1500;557;216;3
-19.881779;-43.994106;85;1700;356;142;3
-19.888126;-43.926875;70;1400;650;119;2
-19.907172;-43.932843;58;1500;550;144;2
-19.885208;-43.996754;123;1700;350;125;3
-19.921817;-43.997295;1326;1400;650;77;3
-19.926093;-43.912935;70;1800;250;88;3
-19.93543;-43.961224;136;1600;450;171;3
-19.943655;-43.932352;82;1800;250;95;3
-19.947254;-43.923098;157;1700;350;215;4
-19.977133;-43.967323;65;1750;300;83;2
-19.905068;-43.967058;86;1700;350;149;3
-19.930619;-43.937317;90;1800;250;153;3
-19.875416;-43.990377;106;1800;250;90;3
-19.95922;-43.967025;89;1800;250;27;3
-19.97403;-44.015433;153;1700;350;212;3
-19.844979;-43.976748;86;1750;300;98;2
-19.926048;-43.93742;108;1400;650;122;2
-19.955042;-43.967404;92;1800;250;90;3
-19.926048;-43.93742;108;1400;650;122;2
-19.955042;-43.967404;92;1800;250;90;3
-19.886964;-43.909764;95;1600;450;150;3
-19.936685;-43.968391;73;1500;550;82;3
-19.887769;-43.997647;153;1650;400;142;3
-19.945008;-43.926483;100;1600;450;169;3
-19.947254;-43.923098;110;1650;400;158;3
-19.900142;-43.971325;90;1800;250;70;3
-19.838261;-43.957842;360;1700;350;0;4
-19.930808;-43.92057;97;1700;347;66;3
-19.940197;-43.914873;100;1300;745;119;3
-19.949239;-43.943586;891;1500;545;195;3
-19.890349;-44.000452;110;1650;395;90;3
-19.87162;-43.916252;70;1500;545;140;3
-19.946588;-43.923573;60;1500;544;171;2
-19.890247;-43.930004;86;1500;540;108;3
-19.874077;-43.990375;70;1790;250;102;2
-19.949239;-43.943586;120;1500;540;190;3
-19.949221;-43.945076;130;1500;540;190;3
-19.949239;-43.943586;120;1500;540;177;3
-19.949239;-43.943586;110;1500;540;190;3
-19.945038;-43.944078;139;1500;540;190;3
-19.949221;-43.945076;130;1500;540;183;3
-19.949239;-43.943586;891;1500;540;188;3
-19.947254;-43.923098;105;1600;439;151;3
-19.863023;-43.957134;70;1650;385;86;2
-19.921917;-43.943173;130;1000;1034;99;3
-19.938627;-43.95061;92;1800;230;59;3
-19.957244;-43.932321;40;1800;230;150;1
-19.961519;-43.980777;76;1600;430;0;3
-19.888175;-43.994829;119;1700;330;100;2
-19.939284;-43.948679;92;1800;230;59;3
-19.88222;-43.999613;400;1700;330;100;2
-19.94314;-43.931402;90;1650;380;114;3
-19.870936;-43.983305;558;1800;230;0;3
-19.961519;-43.980777;76;1600;430;0;3
-19.887859;-43.904243;80;1800;225;67;2
-19.938297;-43.963177;100;1800;222;125;3
-19.861449;-43.955003;360;1800;220;0;3
-19.861449;-43.955003;360;1800;220;0;3
-19.861449;-43.955003;360;1800;220;0;3
-19.940272;-43.920069;75;1600;420;182;2
-19.861449;-43.955003;360;1800;220;0;3
-19.93532;-43.918877;105;1320;700;130;3
-19.925167;-43.988363;90;1600;420;88;3
-19.923436;-43.945119;94;1500;520;107;3
-19.874156;-43.988977;50;1790;229;75;1
-19.935618;-43.967467;98;1500;513;103;2
-19.94853;-43.94389;110;1400;611;154;3
-19.929464;-43.944236;70;1200;810;58;3
-19.963793;-43.980404;52;1650;360;86;2
-19.835777;-43.961055;89;1800;210;100;1
-19.94418;-43.921639;360;1600;409;147;3
-19.923907;-43.948483;84;1500;505;265;2
-19.87162;-43.916252;131;1700;305;137;2
-19.958862;-43.966268;100;1500;504;125;3
-19.925754;-43.907115;85;1800;200;150;3
-19.925463;-43.950506;200;2000;0;298;4
-19.929464;-43.944236;128;2000;0;0;3
-19.919917;-43.985218;180;2000;0;184;3
-19.950501;-43.944232;75;1500;500;50;3
-19.90686;-43.940344;70;1500;500;63;2
-19.894268;-43.945569;120;2000;0;100;4
-19.875403;-43.982531;123;1800;200;82;4
-19.856237;-43.955655;100;2000;0;216;3
-19.834124;-43.96988;90;2000;0;67;2
-19.929253;-43.916557;100;1600;400;113;4
-19.966584;-43.970513;200;1800;200;182;4
-19.878428;-43.934659;1523;1500;500;143;2
-19.944347;-43.950738;100;1500;500;145;3
-19.870936;-43.983305;150;1800;200;87;3
-19.927905;-43.942508;50;2000;0;0;1
-19.929253;-43.916557;100;1600;400;113;4
-19.927989;-43.942802;50;2000;0;0;1
-19.975787;-44.01521;50;2000;0;192;2
-19.935966;-43.959411;120;1000;1000;131;3
-19.934851;-43.967199;95;370000;400;90;3
-19.948138;-43.944825;95;1400;600;202;3
-19.920448;-43.936023;89;1200;800;57;2
-19.981282;-44.025034;85;1800;200;78;3
-19.827982;-43.952861;140;2000;0;133;6
-19.920448;-43.936023;61;1200;800;57;2
-19.927905;-43.942508;50;2000;0;0;1
-19.887375;-43.926222;100;1700;300;216;3
-19.978504;-44.021396;75;1600;400;143;3
-19.935153;-43.960757;100;1700;300;105;3
-19.916681;-43.934493;421;1800;200;123;3
-19.880853;-43.99098;70;1600;400;120;3
-19.935153;-43.960757;100;1700;300;120;3
-19.950486;-43.957402;100;1500;500;218;4
-19.920967;-43.906136;137;2000;0;0;3
-19.942758;-43.944231;130;2000;0;293;3
-19.948159;-43.944147;84;1500;500;125;2
-19.898975;-43.968519;200;2000;0;177;3
-19.939045;-43.919928;95;1600;400;144;3
-19.879819;-44.011583;180;2000;0;0;2
-19.940197;-43.914872;100;1100;900;200;3
-19.932646;-43.967351;136;1700;300;94;3
-19.884222;-43.921023;365;1700;300;183;3
-19.913724;-43.931372;167;1500;500;150;3
-19.972118;-43.966774;95;1300;700;173;3
-19.927989;-43.942802;60;2000;0;0;1
-19.871553;-43.91945;100;1600;400;105;3
-19.888175;-43.994829;73;1700;300;96;2
-19.953226;-43.978169;1186;1700;300;139;2
-19.92839;-43.92301;100;1900;100;140;3
-19.948138;-43.944825;95;1400;600;202;3
-19.947759;-43.943027;100;1600;400;117;3
-19.93432;-43.971004;1000;1500;500;135;3
-19.946533;-43.950878;70;1600;397;146;1
-19.83942;-43.977565;1488;1650;340;103;3
-19.948922;-43.9434;115;1340;650;197;4
-19.912027;-43.932615;55;1700;290;109;2
-19.946588;-43.923572;78;1690;300;1417;1
-19.906621;-43.965407;97;1800;190;83;3
-19.938274;-43.983485;360;1500;485;0;3
-19.947318;-43.937438;150;1200;785;107;3
-19.919216;-43.936049;85;1250;733;104;3
-19.871614;-43.916569;82;1700;280;119;3
-19.895024;-44.00013;55;1700;280;72;2
-19.919168;-43.938656;70;1500;480;120;2
-19.917659;-43.968175;21;980;1000;0;1
-19.942997;-43.91421;115;1700;280;108;3
-19.952059;-43.948782;110;1700;280;129;3
-19.916704;-43.929334;60;1300;680;100;2
-19.951688;-43.949924;870;1700;280;134;3
-19.876472;-43.987731;360;1800;180;150;3
-19.930563;-43.958913;100;1980;0;0;3
-19.915088;-43.929812;60;1300;680;100;2
-19.943678;-43.949751;92;1197;780;140;2
-19.940197;-43.914873;1545;1300;675;120;3
-19.922983;-43.960787;70;1500;473;150;2
-19.931266;-43.941943;150;1600;372;166;3
-19.892645;-43.931058;68;1480;491;136;3
-19.975866;-43.971504;120;1500;470;162;3
-19.948286;-43.922406;45;1650;320;0;1
-19.873531;-43.932948;90;1700;270;180;3
-19.860507;-43.957448;70;1600;370;113;3
-19.931892;-43.977027;101;1700;270;76;3
-19.97466;-43.979403;172;1800;170;10;2
-19.879371;-43.982451;70;1400;569;165;2
-19.893348;-43.998204;77;1700;269;97;2
-19.931979;-43.920371;100;1700;260;130;3
-19.959597;-43.987022;54;1630;330;120;2
-19.933164;-43.969129;80;1650;310;113;3
-19.949427;-43.926986;120;980;980;172;3
-19.947972;-43.94394;90;1300;657;121;3
-19.947972;-43.94394;96;1300;657;133;3
-19.947972;-43.94394;96;1300;657;130;3
-19.926349;-43.935081;75;1200;755;128;2
-19.926527;-43.935116;70;1200;755;128;2
-19.914386;-43.913755;80;1680;275;129;3
-19.88222;-43.999613;1500;1600;350;120;3
-19.888472;-44.001516;113;1650;300;130;3
-19.975699;-43.968269;450;1600;350;154;3
-19.876326;-43.995977;70;1700;250;69;3
-19.979522;-43.966265;98;1600;350;165;3
-19.873531;-43.932948;110;1700;250;105;3
-19.947291;-43.947325;100;1700;250;116;2
-19.896314;-43.933342;1160;1500;450;108;2
-19.890416;-43.929841;85;1500;450;114;3
-19.949941;-43.944405;100;1300;650;184;3
-19.882966;-44.005205;91;1500;450;81;3
-19.921104;-43.987188;77;1300;650;82;3
-19.931453;-43.958229;100;1700;250;126;3
-19.930825;-43.928031;42;1300;650;115;1
-19.951301;-43.936271;95;1700;250;152;4
-19.833122;-43.967329;90;1700;250;1000;3
-19.924616;-43.938599;110;1400;550;80;2
-19.928015;-43.959575;120;1700;250;109;3
-19.948294;-43.942841;95;1800;150;145;3
-19.941514;-43.92709;120;1400;550;213;3
-19.910241;-43.937174;70;1400;550;83;2
-19.88984;-43.925794;120;1600;350;110;3
-19.874367;-43.989127;41;1750;200;70;1
-19.88794;-43.994923;70;1750;200;67;2
-19.942175;-43.929763;90;1600;350;150;3
-19.923312;-43.942556;90;1500;450;136;3
-19.882211;-43.916811;150;500000;350;211;3
-19.889097;-43.994351;900;1600;350;172;3
-19.882211;-43.916811;150;500000;350;211;3
-19.886984;-43.926072;360;1700;250;149;3
-19.947286;-43.94753;120;1500;450;160;3
-19.955601;-43.938709;150;1700;250;151;3
-19.879368;-44.001813;90;1575;370;91;3
-19.893619;-43.929452;100;1600;340;183;3
-19.889359;-43.920927;75;1200;740;90;2
-19.938921;-43.92679;90;1450;490;153;3
-19.968171;-43.955059;45;1500;440;91;1
-19.903093;-43.932404;14897;1334;605;93;3
-19.873975;-43.98974;72;1490;445;136;3
-19.925131;-43.944502;41;1550;383;186;1
-19.92929;-43.94029;36;1200;731;100;1
-19.903653;-43.92024;65;1300;630;92;2
-19.887394;-43.90753;85;1650;280;114;3
-19.894424;-43.923753;95;1280;650;132;3
-19.938445;-43.966324;102;1650;280;22;3
-19.888068;-43.907352;75;1700;230;110;2
-19.939098;-43.962059;100;1530;400;155;2
-19.936248;-43.967541;91;1250;680;93;3
-19.939044;-43.919927;110;1280;650;135;3
-19.859079;-43.943484;80;1700;230;130;3
-19.910204;-43.92368;70;1250;680;119;2
-19.923907;-43.948483;75;1400;530;97;2
-19.888068;-43.907352;75;1700;230;110;3
-19.887394;-43.90753;85;1650;280;114;3
-19.932275;-43.963177;80;1600;329;196;3
-19.919216;-43.936049;95;1250;679;96;3
-19.923648;-43.944391;91;1400;527;0;3
-19.8861;-43.920856;396;1600;325;132;3
-19.930189;-43.936623;75;1500;425;146;2
-19.943457;-43.968521;85;1600;325;174;3
-19.888139;-44.001221;90;1600;325;105;3
-19.8861;-43.920856;396;1600;325;137;3
-19.943851;-43.927468;100;1700;220;107;2
-19.932836;-43.954204;130;1600;320;207;3
-19.894639;-43.929949;75;1300;620;142;3
-19.912563;-43.920186;110;1500;418;145;2
-19.911607;-43.937846;75;1300;618;61;2
-19.908864;-43.936525;100;1400;517;82;3
-19.88226;-43.937649;90;1600;317;100;3
-19.950318;-43.956909;65;1200;717;246;2
-19.941559;-43.919271;90;1600;315;112;3
-19.953483;-43.931173;100;1600;310;187;3
-19.923462;-43.920514;50;1450;460;140;1
-19.943943;-43.919085;110;1600;310;176;3
-19.922083;-43.97498;71;1600;310;85;3
-19.969791;-43.97192;92;1590;320;168;3
-19.935001;-43.958;129;1100;810;174;3
-19.872419;-43.989437;74;1590;320;185;2
-19.880261;-43.927569;38;1700;208;112;1
-19.829666;-43.939702;69;1600;305;90;3
-19.944679;-43.94864;72;1350;555;134;2
-19.930585;-43.936488;900;1500;402;134;1
-19.935153;-43.960757;100;1600;300;120;3
-19.938474;-43.931104;75;1400;500;170;2
-19.870936;-43.983305;40;1700;200;55;1
-19.927847;-43.942548;40;1900;0;0;1
-19.891051;-43.961986;112;1900;0;212;4
-19.890247;-43.930004;85;1500;400;110;3
-19.958023;-43.967146;1392;1600;300;123;3
-19.869303;-44.00722;50;1600;300;0;2
-19.939883;-43.915643;74;1700;200;100;3
-19.874367;-43.989127;41;1700;200;75;1
-19.905068;-43.967058;400;1900;0;0;3
-19.873426;-43.939432;90;1300;600;138;3
-19.958023;-43.967146;1392;1600;300;123;3
-19.886964;-43.909764;95;1450;450;150;3
-19.856394;-43.956335;90;1500;400;100;2
-19.944544;-43.947891;50;1300;600;80;1
-19.835568;-43.968606;85;1500;400;112;3
-19.945554;-43.952663;120;1500;400;140;3
-19.945554;-43.952663;120;1500;400;140;3
-19.873426;-43.939432;90;1300;600;138;3
-19.856394;-43.956335;90;1500;400;100;2
-19.830888;-43.964681;94;1700;200;140;3
-19.937557;-43.957852;92;1400;500;126;3
-19.924295;-43.946341;59;1450;450;55;1
-19.893377;-43.909202;53;1300;600;75;2
-19.897575;-43.997193;82;1800;100;42;2
-19.933467;-43.997445;90;1500;400;0;2
-19.859576;-43.940102;140;1700;200;132;3
-19.918544;-43.968957;62;1450;450;148;2
-19.946049;-43.951408;320;1600;300;142;3
-19.971444;-43.973789;80;1600;300;116;2
-19.891623;-43.921973;90;1650;250;168;3
-19.939456;-43.913996;70;1900;0;0;2
-19.958023;-43.967146;1392;1600;300;123;3
-19.925631;-43.917128;765;1300;600;106;2
-19.953942;-43.933004;90;1600;300;150;3
-19.937557;-43.957852;372;1400;500;125;3
-19.921817;-43.997295;1326;1400;500;80;3
-19.935966;-43.959411;105;1600;300;120;3
-19.868339;-43.931229;90;1300;600;88;3
-19.937553;-43.979212;90;1300;600;0;3
-19.939045;-43.919928;120;1200;700;123;3
-19.872886;-43.915636;360;1600;300;108;3
-19.978318;-44.016698;120;1500;400;138;3
-19.894912;-43.999101;140;1800;100;80;3
-19.889147;-43.994448;840;1600;300;98;2
-19.818554;-43.94936;85;1700;200;90;3
-19.861449;-43.955003;95;1600;300;75;3
-19.884301;-43.920904;120;1600;300;185;3
-19.921459;-43.942715;75;1300;600;60;2
-19.921259;-43.941108;95;1200;700;161;3
-19.959597;-43.987022;55;1550;349;110;2
-19.873531;-43.932948;90;1550;343;162;3
-19.921371;-43.939673;70;1400;492;91;2
-19.925167;-43.988363;191;1600;290;144;3
-19.97466;-43.979403;124;1700;190;100;2
-19.82836;-43.97868;90;1890;0;0;3
-19.881611;-44.0074;72;1400;490;140;3
-19.888472;-44.001516;108;1600;290;95;3
-19.814074;-43.952834;90;1400;490;75;2
-19.919313;-43.910649;90;1500;388;129;3
-19.920426;-43.941366;140;420000;385;65;3
-19.889286;-43.996996;100;1600;284;120;3
-19.927731;-43.942533;39;1200;681;108;1
-19.936766;-43.922708;80;1590;291;111;3
-19.914889;-43.930926;82;1200;680;117;3
-19.83942;-43.977565;135;1500;380;110;3
-19.936438;-43.97452;68;1650;230;154;2
-19.942398;-43.946894;51;1200;680;120;2
-19.914889;-43.930926;81;1200;680;76;3
-19.925131;-43.944502;41;1500;380;186;1
-19.94228;-43.946844;63;1200;680;130;2
-19.919168;-43.938656;100;1380;500;150;3
-19.912052;-43.927023;85;1600;275;62;3
-19.861521;-43.935338;95;1700;175;112;3
-19.935825;-43.960746;109;1500;375;120;3
-19.873833;-43.988477;360;1575;300;100;3
-19.888518;-43.89955;59884;1500;375;28;2
-19.881791;-43.920983;526;1500;373;134;3
-19.870914;-43.931776;90;1500;370;125;4
-19.838261;-43.957842;360;1400;470;144;3
-19.879368;-44.001813;870;1500;370;121;3
-19.873363;-43.936195;142;1700;170;160;3
-19.922248;-43.94789;65;1450;420;65;2
-19.900802;-43.924883;90;1500;370;145;3
-19.979515;-43.966998;161;1500;368;165;3
-19.861449;-43.955003;102;1600;268;135;3
-19.89681;-43.99683;444;1500;367;69;2
-19.942508;-43.948782;80;1500;360;161;2
-19.966901;-43.967159;60;1600;260;100;3
-19.924437;-43.944011;90;1100;760;62;3
-19.966901;-43.967159;60;1600;260;100;3
-19.919651;-43.938796;83;1300;560;96;2
-19.924437;-43.944011;90;1100;760;62;3
-19.942508;-43.948782;80;1500;360;161;2
-19.873387;-43.988493;100;1500;360;99;3
-19.889147;-43.994448;120;1530;330;140;2
-19.868113;-43.981804;75;1400;460;90;2
-19.907576;-43.915848;95;1600;258;133;3
-19.944742;-43.938781;70;1100;757;145;2
-19.829548;-43.944799;80;1450;407;140;3
-19.873488;-43.992062;500;1350;502;137;3
-19.888069;-43.924583;360;1600;250;142;3
-19.90236;-43.977439;110;1500;350;157;3
-19.889078;-43.936337;120;1700;150;142;3
-19.905068;-43.967058;144;1500;350;115;3
-19.870936;-43.983305;45;1600;250;0;1
-19.90239;-43.958805;160;1700;150;0;3
-19.94607;-43.960366;95;1550;300;212;2
-19.94607;-43.960366;95;1550;300;212;2
-19.94607;-43.960366;95;1550;300;212;2
-19.888306;-43.896308;497;1600;250;90;3
-19.94607;-43.960366;95;1550;300;212;2
-19.94607;-43.960366;95;1550;300;212;2
-19.94607;-43.960366;95;1550;300;212;2
-19.951356;-43.938208;130;1500;350;140;3
-19.900215;-43.927776;97;1300;550;113;3
-19.951779;-43.969306;74;1600;250;0;3
-19.859576;-43.940102;130;1600;250;168;3
-19.874367;-43.989127;41;1650;200;80;1
-19.949427;-43.926986;108;1500;350;152;2
-19.880057;-43.981838;96;1400;450;120;3
-19.871609;-43.916942;105;1500;350;135;3
-19.978646;-43.973743;120;1500;350;95;3
-19.94853;-43.94389;720;1500;350;151;3
-19.889078;-43.936337;120;1700;150;141;3
-19.94607;-43.960366;95;1550;300;212;2
-19.860204;-43.954343;133;1450;400;125;4
-19.94607;-43.960366;95;1550;300;212;2
-19.94607;-43.960366;95;1550;300;212;2
-19.94607;-43.960366;95;1550;300;212;2
-19.888472;-44.001516;127;1500;350;0;3
-19.887774;-43.922276;120;1850;0;272;3
-19.872728;-43.98952;60;1650;200;70;2
-19.889219;-43.919543;77;1200;648;157;2
-19.953198;-43.977354;355;1600;245;135;3
-19.906833;-43.924497;90;1200;643;102;3
-19.885303;-43.905652;360;1500;343;60;3
-19.886383;-44.004573;70;1450;391;126;3
-19.927934;-43.994449;360;1260;581;127;1
-19.929499;-43.949639;70;1360;480;140;2
-19.923795;-43.987824;80;1450;390;150;3
-19.9246;-43.9877;75;1500;340;199;3
-19.923795;-43.987824;88;1450;390;150;3
-19.923795;-43.987824;82;1450;390;150;3
-19.873387;-43.988493;85;1500;337;88;3
-19.957074;-43.989146;54;1500;335;95;2
-19.923834;-43.94825;76;1400;435;100;3
-19.912453;-43.934991;3188;1500;332;99;3
-19.959597;-43.987022;54;1500;332;91;2
-19.923309;-43.953608;45;1300;532;67;1
-19.960166;-43.991508;55;1500;332;95;2
-19.916037;-43.91335;80;1450;381;90;3
-19.965407;-43.986945;95;1500;330;92;3
-19.838261;-43.957842;35;1650;180;100;1
-19.96643;-43.967683;70;1500;330;123;2
-19.942801;-43.949974;70;1300;530;144;2
-19.874367;-43.989127;50;1650;180;105;1
-19.886276;-43.924845;360;1500;330;143;3
-19.915269;-43.977549;114;1600;230;150;3
-19.872728;-43.98952;58;1600;230;75;2
-19.883796;-43.920073;378;1600;230;130;3
-19.883796;-43.920073;378;1600;230;130;3
-19.870936;-43.983305;45;1600;230;0;1
-19.861449;-43.955003;69;1450;380;0;2
-19.912513;-43.921997;74;1400;429;103;2
-19.916237;-43.918475;74;1400;429;103;2
-19.920531;-43.946864;60;1250;576;10;2
-19.922388;-43.916031;97;1200;625;120;2
-19.870901;-43.921756;75;1600;225;119;3
-19.904378;-43.978663;61;1450;375;89;3
-19.888117;-43.934098;70;1600;222;100;2
-19.94228;-43.946844;52;1200;620;1;2
-19.87211;-43.918907;67;1500;320;0;2
-19.908601;-43.92106;80;1450;370;100;3
-19.857363;-43.967109;82;1500;320;97;3
-19.861449;-43.955003;360;1600;220;0;3
-19.911731;-43.903863;82;1500;320;54;3
-19.91411;-43.920599;96;1600;220;87;3
-19.859576;-43.940102;88;1400;420;90;3
-19.870936;-43.983305;3600;1500;320;64;3
-19.923462;-43.920514;50;1400;420;141;1
-19.866311;-43.946569;105;1500;320;95;3
-19.923178;-43.92133;50;1400;420;133;1
-19.948292;-43.940373;80;330000;618;140;2
-19.873387;-43.988493;95;1500;316;99;3
-19.933018;-43.980797;75;1300;516;67;2
-19.869562;-43.919242;65;1450;366;110;2
-19.859576;-43.940102;360;1400;415;110;3
-19.944347;-43.950738;95;1500;315;1652;3
-19.923309;-43.953608;76;1400;412;90;2
-19.959597;-43.987022;55;1490;322;100;2
-19.909311;-43.936805;90;1330;480;98;3
-19.879003;-43.931082;50;1200;610;72;2
-19.890883;-43.997303;85;1700;110;64;3
-19.896301;-43.933994;76;1400;410;115;3
